,Stu_Index,CardNo,Sex,Major,AccessCardNo,Acc_Index,Date,Address,Access,Describe
274,527,180527,男,18电子商务,21018010,1335984,2019/4/6 0:00,飞凤轩[出门],1,允许通过
275,527,180527,男,18电子商务,21018010,1335988,2019/4/6 20:07,飞凤轩[进门],1,允许通过
276,527,180527,男,18电子商务,21018010,1336172,2019/4/7 7:32,飞凤轩[出门],1,允许通过
277,527,180527,男,18电子商务,21018010,1339485,2019/4/3 22:25,飞凤轩[出门],1,允许通过
278,527,180527,男,18电子商务,21018010,1339493,2019/4/3 22:33,飞凤轩[进门],1,允许通过
279,527,180527,男,18电子商务,21018010,1341031,2019/4/4 22:29,飞凤轩[进门],1,允许通过
280,527,180527,男,18电子商务,21018010,1344280,2019/4/29 6:44,飞凤轩[出门],1,允许通过
281,527,180527,男,18电子商务,21018010,1353924,2019/4/12 13:49,飞凤轩[出门],1,允许通过
282,527,180527,男,18电子商务,21018010,1353925,2019/4/12 13:50,飞凤轩[进门],1,允许通过
283,527,180527,男,18电子商务,21018010,1353926,2019/4/12 13:51,飞凤轩[进门],1,允许通过
284,527,180527,男,18电子商务,21018010,1358019,2019/4/15 18:38,飞凤轩[进门],1,允许通过
285,527,180527,男,18电子商务,21018010,1358156,2019/4/15 0:00,飞凤轩[进门],1,允许通过
286,527,180527,男,18电子商务,21018010,1359149,2019/4/17 8:44,飞凤轩[出门],1,允许通过
287,527,180527,男,18电子商务,21018010,1359159,2019/4/17 8:48,飞凤轩[进门],1,允许通过
288,527,180527,男,18电子商务,21018010,1366470,2019/4/22 14:00,飞凤轩[出门],1,允许通过
289,531,180531,男,18电子商务,20932970,1368964,2019/4/23 12:20,第七教学楼[出门],1,允许通过
290,531,180531,男,18电子商务,20932970,1377005,2019/4/27 7:32,第七教学楼[进门],1,允许通过
291,533,180533,男,18电子商务,18553194,1331875,2019/4/1 7:49,第七教学楼[进门],1,允许通过
292,536,180536,男,18电子商务,20308714,1368180,2019/4/23 9:59,飞凤轩[进门],0,禁止通过-没有权限
293,536,180536,男,18电子商务,20308714,1368182,2019/4/23 10:00,飞凤轩[进门],0,禁止通过-没有权限
294,541,180541,男,18电子商务,20025002,1370556,2019/4/26 1:25,飞凤轩[进门],0,禁止通过-没有权限
295,541,180541,男,18电子商务,20025002,1370557,2019/4/26 1:25,飞凤轩[进门],0,禁止通过-没有权限
296,541,180541,男,18电子商务,20025002,1370558,2019/4/26 1:25,飞凤轩[进门],0,禁止通过-没有权限
297,541,180541,男,18电子商务,20025002,1370559,2019/4/26 1:25,飞凤轩[进门],0,禁止通过-没有权限
298,541,180541,男,18电子商务,20025002,1370561,2019/4/26 1:26,飞凤轩[进门],0,禁止通过-没有权限
299,541,180541,男,18电子商务,20025002,1370562,2019/4/26 1:26,飞凤轩[进门],0,禁止通过-没有权限
300,544,180544,女,18电子商务,18923514,1337070,2019/4/7 21:17,飞凤轩[进门],1,允许通过
301,544,180544,女,18电子商务,18923514,1341049,2019/4/4 22:46,飞凤轩[进门],1,允许通过
302,544,180544,女,18电子商务,18923514,1344335,2019/4/29 8:06,飞凤轩[出门],1,允许通过
303,544,180544,女,18电子商务,18923514,1348225,2019/4/8 21:30,飞凤轩[出门],1,允许通过
304,544,180544,女,18电子商务,18923514,1350175,2019/4/10 19:11,飞凤轩[出门],1,允许通过
305,544,180544,女,18电子商务,18923514,1350431,2019/4/10 22:44,飞凤轩[进门],1,允许通过
306,544,180544,女,18电子商务,18923514,1354275,2019/4/12 22:08,飞凤轩[进门],1,允许通过
307,544,180544,女,18电子商务,18923514,1355276,2019/4/14 7:44,飞凤轩[出门],1,允许通过
308,544,180544,女,18电子商务,18923514,1360539,2019/4/18 13:40,飞凤轩[出门],1,允许通过
309,544,180544,女,18电子商务,18923514,1361301,2019/4/18 19:49,飞凤轩[进门],1,允许通过
310,544,180544,女,18电子商务,18923514,1362904,2019/4/20 6:16,飞凤轩[出门],1,允许通过
311,544,180544,女,18电子商务,18923514,1365700,2019/4/21 9:37,飞凤轩[出门],1,允许通过
312,544,180544,女,18电子商务,18923514,1367709,2019/4/22 18:44,飞凤轩[进门],1,允许通过
313,544,180544,女,18电子商务,18923514,1368384,2019/4/23 19:00,飞凤轩[进门],1,允许通过
314,544,180544,女,18电子商务,18923514,1369513,2019/4/25 13:48,飞凤轩[出门],1,允许通过
315,544,180544,女,18电子商务,18923514,1373838,2019/4/27 8:25,飞凤轩[出门],1,允许通过
316,544,180544,女,18电子商务,18923514,1374730,2019/4/28 19:17,飞凤轩[进门],1,允许通过
317,545,180545,女,18电子商务,19227482,1335005,2019/4/5 11:45,飞凤轩[出门],1,允许通过
318,545,180545,女,18电子商务,19227482,1335006,2019/4/5 11:45,飞凤轩[出门],1,允许通过
319,545,180545,女,18电子商务,19227482,1336023,2019/4/6 20:53,飞凤轩[进门],1,允许通过
320,545,180545,女,18电子商务,19227482,1341007,2019/4/4 0:00,飞凤轩[出门],1,允许通过
321,545,180545,女,18电子商务,19227482,1341037,2019/4/4 22:32,飞凤轩[进门],1,允许通过
322,545,180545,女,18电子商务,19227482,1344352,2019/4/29 8:19,飞凤轩[出门],1,允许通过
323,545,180545,女,18电子商务,19227482,1344607,2019/4/29 15:48,飞凤轩[出门],1,允许通过
324,545,180545,女,18电子商务,19227482,1345203,2019/4/29 22:48,飞凤轩[进门],1,允许通过
325,545,180545,女,18电子商务,19227482,1348048,2019/4/8 19:18,飞凤轩[出门],1,允许通过
326,545,180545,女,18电子商务,19227482,1348108,2019/4/8 19:54,飞凤轩[进门],1,允许通过
327,545,180545,女,18电子商务,19227482,1348236,2019/4/8 21:44,飞凤轩[进门],1,允许通过
328,545,180545,女,18电子商务,19227482,1348769,2019/4/9 20:28,飞凤轩[出门],1,允许通过
329,545,180545,女,18电子商务,19227482,1348770,2019/4/9 20:28,飞凤轩[出门],1,允许通过
330,545,180545,女,18电子商务,19227482,1348865,2019/4/9 21:57,飞凤轩[进门],1,允许通过
331,545,180545,女,18电子商务,19227482,1349464,2019/4/10 9:37,飞凤轩[出门],1,允许通过
332,545,180545,女,18电子商务,19227482,1350155,2019/4/10 18:59,飞凤轩[出门],1,允许通过
333,545,180545,女,18电子商务,19227482,1350348,2019/4/10 21:51,飞凤轩[出门],1,允许通过
334,545,180545,女,18电子商务,19227482,1350459,2019/4/10 23:17,飞凤轩[进门],1,允许通过
335,545,180545,女,18电子商务,19227482,1350699,2019/4/11 14:01,飞凤轩[进门],1,允许通过
336,545,180545,女,18电子商务,19227482,1351507,2019/4/11 21:35,飞凤轩[进门],1,允许通过
337,545,180545,女,18电子商务,19227482,1353916,2019/4/12 13:38,飞凤轩[进门],1,允许通过
338,545,180545,女,18电子商务,19227482,1355974,2019/4/14 19:18,飞凤轩[出门],1,允许通过
339,545,180545,女,18电子商务,19227482,1356166,2019/4/14 21:18,飞凤轩[进门],1,允许通过
340,545,180545,女,18电子商务,19227482,1356245,2019/4/14 0:00,飞凤轩[进门],1,允许通过
341,545,180545,女,18电子商务,19227482,1360528,2019/4/18 13:35,飞凤轩[进门],1,允许通过
342,545,180545,女,18电子商务,19227482,1361399,2019/4/18 21:09,飞凤轩[进门],1,允许通过
343,545,180545,女,18电子商务,19227482,1362843,2019/4/19 22:34,飞凤轩[进门],1,允许通过
344,545,180545,女,18电子商务,19227482,1366088,2019/4/21 18:58,飞凤轩[进门],1,允许通过
345,545,180545,女,18电子商务,19227482,1366467,2019/4/22 13:56,飞凤轩[进门],1,允许通过
346,545,180545,女,18电子商务,19227482,1367810,2019/4/22 19:46,飞凤轩[进门],1,允许通过
347,545,180545,女,18电子商务,19227482,1368512,2019/4/23 21:15,飞凤轩[出门],1,允许通过
348,545,180545,女,18电子商务,19227482,1369289,2019/4/24 23:16,飞凤轩[进门],1,允许通过
349,545,180545,女,18电子商务,19227482,1369498,2019/4/25 13:37,飞凤轩[出门],1,允许通过
350,545,180545,女,18电子商务,19227482,1370252,2019/4/25 19:29,飞凤轩[进门],1,允许通过
351,545,180545,女,18电子商务,19227482,1373930,2019/4/27 0:00,飞凤轩[出门],1,允许通过
352,545,180545,女,18电子商务,19227482,1374225,2019/4/27 14:43,飞凤轩[进门],1,允许通过
353,545,180545,女,18电子商务,19227482,1374601,2019/4/28 9:42,飞凤轩[出门],1,允许通过
354,545,180545,女,18电子商务,19227482,1374866,2019/4/28 22:35,飞凤轩[进门],1,允许通过
355,546,180546,女,18电子商务,19834938,1331707,2019/4/1 15:36,飞凤轩[进门],1,允许通过
356,546,180546,女,18电子商务,19834938,1343742,2019/4/2 16:34,飞凤轩[进门],1,允许通过
357,546,180546,女,18电子商务,19834938,1344182,2019/4/2 22:20,飞凤轩[出门],1,允许通过
358,546,180546,女,18电子商务,19834938,1344256,2019/4/29 0:00,飞凤轩[进门],1,允许通过
359,546,180546,女,18电子商务,19834938,1351575,2019/4/11 22:14,飞凤轩[进门],1,允许通过
360,546,180546,女,18电子商务,19834938,1355440,2019/4/14 10:16,飞凤轩[出门],1,允许通过
361,547,180547,女,18电子商务,25059818,1335154,2019/4/5 13:55,飞凤轩[进门],1,允许通过
362,547,180547,女,18电子商务,25059818,1336309,2019/4/7 10:49,飞凤轩[出门],1,允许通过
363,547,180547,女,18电子商务,25059818,1336316,2019/4/7 10:57,飞凤轩[进门],1,允许通过
364,547,180547,女,18电子商务,25059818,1336321,2019/4/7 0:00,飞凤轩[出门],1,允许通过
365,547,180547,女,18电子商务,25059818,1337375,2019/4/3 13:19,飞凤轩[进门],1,允许通过
366,547,180547,女,18电子商务,25059818,1339203,2019/4/3 18:55,飞凤轩[出门],1,允许通过
367,547,180547,女,18电子商务,25059818,1344434,2019/4/29 9:29,飞凤轩[出门],1,允许通过
368,547,180547,女,18电子商务,25059818,1344748,2019/4/29 17:45,飞凤轩[进门],1,允许通过
369,547,180547,女,18电子商务,25059818,1345379,2019/4/30 8:34,飞凤轩[出门],1,允许通过
370,547,180547,女,18电子商务,25059818,1348832,2019/4/9 21:31,飞凤轩[出门],1,允许通过
371,547,180547,女,18电子商务,25059818,1354277,2019/4/12 22:10,飞凤轩[进门],1,允许通过
372,547,180547,女,18电子商务,25059818,1354392,2019/4/13 6:42,飞凤轩[出门],1,允许通过
373,547,180547,女,18电子商务,25059818,1358040,2019/4/15 18:52,飞凤轩[出门],1,允许通过
374,547,180547,女,18电子商务,25059818,1359675,2019/4/17 0:00,飞凤轩[进门],1,允许通过
375,547,180547,女,18电子商务,25059818,1362679,2019/4/19 20:20,飞凤轩[出门],1,允许通过
376,547,180547,女,18电子商务,25059818,1362792,2019/4/19 21:58,飞凤轩[进门],1,允许通过
377,547,180547,女,18电子商务,25059818,1362979,2019/4/20 9:12,飞凤轩[出门],1,允许通过
378,547,180547,女,18电子商务,25059818,1363062,2019/4/20 10:49,飞凤轩[进门],1,允许通过
379,547,180547,女,18电子商务,25059818,1365564,2019/4/21 7:27,飞凤轩[出门],1,允许通过
380,547,180547,女,18电子商务,25059818,1367881,2019/4/22 20:58,飞凤轩[出门],1,允许通过
381,547,180547,女,18电子商务,25059818,1368010,2019/4/22 22:35,飞凤轩[进门],1,允许通过
382,547,180547,女,18电子商务,25059818,1370364,2019/4/25 20:58,飞凤轩[出门],1,允许通过
383,547,180547,女,18电子商务,25059818,1373523,2019/4/26 19:43,飞凤轩[出门],1,允许通过
384,547,180547,女,18电子商务,25059818,1373634,2019/4/26 21:34,飞凤轩[进门],1,允许通过
385,547,180547,女,18电子商务,25059818,1374017,2019/4/27 11:27,飞凤轩[出门],1,允许通过
386,547,180547,女,18电子商务,25059818,1374241,2019/4/27 15:20,飞凤轩[进门],1,允许通过
387,547,180547,女,18电子商务,25059818,1374528,2019/4/28 8:02,飞凤轩[出门],1,允许通过
388,548,180548,女,18电子商务,21320618,1334591,2019/4/1 0:00,飞凤轩[出门],1,允许通过
389,548,180548,女,18电子商务,21320618,1334627,2019/4/1 22:54,飞凤轩[进门],1,允许通过
390,548,180548,女,18电子商务,21320618,1334803,2019/4/5 8:44,飞凤轩[出门],1,允许通过
391,548,180548,女,18电子商务,21320618,1335636,2019/4/6 13:23,飞凤轩[出门],1,允许通过
392,548,180548,女,18电子商务,21320618,1335649,2019/4/6 13:35,飞凤轩[进门],1,允许通过
393,548,180548,女,18电子商务,21320618,1336576,2019/4/7 15:18,飞凤轩[进门],1,允许通过
394,548,180548,女,18电子商务,21320618,1336993,2019/4/7 20:18,飞凤轩[出门],1,允许通过
395,548,180548,女,18电子商务,21320618,1337279,2019/4/3 8:54,飞凤轩[出门],1,允许通过
396,548,180548,女,18电子商务,21320618,1337292,2019/4/3 0:00,飞凤轩[进门],1,允许通过
397,548,180548,女,18电子商务,21320618,1340028,2019/4/4 13:15,飞凤轩[进门],1,允许通过
398,548,180548,女,18电子商务,21320618,1341281,2019/4/2 13:36,飞凤轩[进门],1,允许通过
399,548,180548,女,18电子商务,21320618,1343943,2019/4/2 19:33,飞凤轩[进门],1,允许通过
400,548,180548,女,18电子商务,21320618,1345206,2019/4/29 22:53,飞凤轩[出门],1,允许通过
401,548,180548,女,18电子商务,21320618,1345208,2019/4/29 22:53,飞凤轩[进门],1,允许通过
402,548,180548,女,18电子商务,21320618,1345315,2019/4/30 7:49,飞凤轩[出门],1,允许通过
403,548,180548,女,18电子商务,21320618,1348482,2019/4/9 10:19,飞凤轩[出门],1,允许通过
404,548,180548,女,18电子商务,21320618,1348540,2019/4/9 13:21,飞凤轩[进门],1,允许通过
405,548,180548,女,18电子商务,21320618,1348837,2019/4/9 21:35,飞凤轩[进门],1,允许通过
406,548,180548,女,18电子商务,21320618,1349478,2019/4/10 9:43,飞凤轩[出门],1,允许通过
407,548,180548,女,18电子商务,21320618,1350386,2019/4/10 0:00,飞凤轩[出门],1,允许通过
408,548,180548,女,18电子商务,21320618,1350388,2019/4/10 22:09,飞凤轩[进门],1,允许通过
409,548,180548,女,18电子商务,21320618,1350674,2019/4/11 13:44,飞凤轩[进门],1,允许通过
410,548,180548,女,18电子商务,21320618,1351306,2019/4/11 15:40,飞凤轩[出门],1,允许通过
411,548,180548,女,18电子商务,21320618,1351958,2019/4/12 10:40,飞凤轩[出门],1,允许通过
412,548,180548,女,18电子商务,21320618,1354607,2019/4/13 10:59,飞凤轩[出门],1,允许通过
413,548,180548,女,18电子商务,21320618,1354765,2019/4/13 13:24,飞凤轩[进门],1,允许通过
414,548,180548,女,18电子商务,21320618,1354822,2019/4/13 14:16,飞凤轩[出门],1,允许通过
415,548,180548,女,18电子商务,21320618,1354950,2019/4/13 19:58,飞凤轩[出门],1,允许通过
416,548,180548,女,18电子商务,21320618,1355062,2019/4/13 21:14,飞凤轩[进门],1,允许通过
417,548,180548,女,18电子商务,21320618,1355464,2019/4/14 10:39,飞凤轩[出门],1,允许通过
418,548,180548,女,18电子商务,21320618,1355466,2019/4/14 10:43,飞凤轩[进门],1,允许通过
419,548,180548,女,18电子商务,21320618,1355984,2019/4/14 19:25,飞凤轩[进门],1,允许通过
420,548,180548,女,18电子商务,21320618,1358562,2019/4/16 11:00,飞凤轩[出门],1,允许通过
421,548,180548,女,18电子商务,21320618,1358603,2019/4/16 13:16,飞凤轩[进门],1,允许通过
422,548,180548,女,18电子商务,21320618,1359526,2019/4/17 9:35,飞凤轩[出门],1,允许通过
423,548,180548,女,18电子商务,21320618,1361701,2019/4/19 9:42,飞凤轩[出门],1,允许通过
424,548,180548,女,18电子商务,21320618,1362647,2019/4/19 19:56,飞凤轩[进门],1,允许通过
425,548,180548,女,18电子商务,21320618,1363072,2019/4/20 10:57,飞凤轩[出门],1,允许通过
426,548,180548,女,18电子商务,21320618,1365268,2019/4/20 19:26,飞凤轩[进门],1,允许通过
427,548,180548,女,18电子商务,21320618,1365825,2019/4/21 13:31,飞凤轩[出门],1,允许通过
428,548,180548,女,18电子商务,21320618,1367777,2019/4/22 19:21,飞凤轩[出门],1,允许通过
429,548,180548,女,18电子商务,21320618,1373689,2019/4/26 22:20,飞凤轩[出门],1,允许通过
430,548,180548,女,18电子商务,21320618,1373692,2019/4/26 22:23,飞凤轩[进门],1,允许通过
431,548,180548,女,18电子商务,21320618,1374021,2019/4/27 11:32,飞凤轩[出门],1,允许通过
432,549,180549,女,18电子商务,20426938,1331710,2019/4/1 15:39,飞凤轩[进门],1,允许通过
433,549,180549,女,18电子商务,20426938,1331725,2019/4/1 15:56,飞凤轩[出门],1,允许通过
434,549,180549,女,18电子商务,20426938,1344595,2019/4/29 15:30,飞凤轩[出门],1,允许通过
435,549,180549,女,18电子商务,20426938,1344596,2019/4/29 15:30,飞凤轩[进门],1,允许通过
436,549,180549,女,18电子商务,20426938,1344628,2019/4/29 16:16,飞凤轩[出门],1,允许通过
437,549,180549,女,18电子商务,20426938,1345192,2019/4/29 22:30,飞凤轩[进门],1,允许通过
438,549,180549,女,18电子商务,20426938,1345346,2019/4/30 0:00,飞凤轩[出门],1,允许通过
439,549,180549,女,18电子商务,20426938,1345345,2019/4/30 0:00,飞凤轩[出门],1,允许通过
440,549,180549,女,18电子商务,20426938,1348291,2019/4/8 22:32,飞凤轩[进门],1,允许通过
441,549,180549,女,18电子商务,20426938,1349490,2019/4/10 9:47,飞凤轩[出门],1,允许通过
442,549,180549,女,18电子商务,20426938,1349489,2019/4/10 9:47,飞凤轩[出门],1,允许通过
443,549,180549,女,18电子商务,20426938,1355269,2019/4/14 7:39,飞凤轩[出门],1,允许通过
444,549,180549,女,18电子商务,20426938,1358351,2019/4/15 22:22,飞凤轩[进门],1,允许通过
445,549,180549,女,18电子商务,20426938,1358818,2019/4/16 19:41,飞凤轩[进门],1,允许通过
446,549,180549,女,18电子商务,20426938,1358817,2019/4/16 19:41,飞凤轩[进门],1,允许通过
447,549,180549,女,18电子商务,20426938,1358825,2019/4/16 19:45,飞凤轩[出门],1,允许通过
448,549,180549,女,18电子商务,20426938,1358878,2019/4/16 20:31,飞凤轩[进门],1,允许通过
449,549,180549,女,18电子商务,20426938,1361523,2019/4/18 22:37,飞凤轩[进门],1,允许通过
450,549,180549,女,18电子商务,20426938,1362976,2019/4/20 9:10,飞凤轩[出门],1,允许通过
451,549,180549,女,18电子商务,20426938,1368002,2019/4/22 22:23,飞凤轩[进门],1,允许通过
452,549,180549,女,18电子商务,20426938,1370519,2019/4/25 22:56,飞凤轩[进门],1,允许通过
