Index,AccessCardNo,Date,Address,Access,Describe
1331554,15208082,2019/4/1 9:58,飞凤轩[进门],1,允许通过
1331816,17835991,2019/4/1 9:58,青鸾苑[出门],1,允许通过
1331025,4400443,2019/4/1 9:58,第六教学楼[进门],1,允许通过
1331555,8931232,2019/4/1 9:58,飞凤轩[进门],1,允许通过
1331556,17750453,2019/4/1 9:59,飞凤轩[出门],1,允许通过
1331557,18754634,2019/4/1 9:59,飞凤轩[进门],1,允许通过
1331026,651346,2019/4/1 9:59,第六教学楼[出门],1,允许通过
1331559,20119114,2019/4/1 10:00,飞凤轩[出门],1,允许通过
1331558,20119114,2019/4/1 10:00,飞凤轩[出门],1,允许通过
1331027,15363220,2019/4/1 10:00,第六教学楼[进门],1,允许通过
1331560,23946155,2019/4/1 0:00,飞凤轩[出门],1,允许通过
1331561,17162410,2019/4/1 10:01,飞凤轩[进门],1,允许通过
1331563,15935876,2019/4/1 0:00,飞凤轩[出门],0,禁止通过-没有权限
1331562,15935876,2019/4/1 0:00,飞凤轩[出门],0,禁止通过-没有权限
1331817,16649972,2019/4/1 0:00,青鸾苑[出门],1,允许通过
1331564,21357514,2019/4/1 0:00,飞凤轩[出门],1,允许通过
1331565,1046214,2019/4/1 10:02,飞凤轩[出门],1,允许通过
1331566,1046214,2019/4/1 0:00,飞凤轩[进门],1,允许通过
1331567,24357338,2019/4/1 10:04,飞凤轩[进门],1,允许通过
1331818,6310108,2019/4/1 0:00,青鸾苑[进门],1,允许通过
1331898,15238788,2019/4/1 0:00,第七教学楼[进门],0,禁止通过-没有权限
1331028,24357387,2019/4/1 0:00,第六教学楼[出门],1,允许通过
1331899,15238788,2019/4/1 0:00,第七教学楼[进门],0,禁止通过-没有权限
1331568,22009269,2019/4/1 0:00,飞凤轩[进门],1,允许通过
1331029,24961634,2019/4/1 10:06,第六教学楼[进门],1,允许通过
1331900,15918379,2019/4/1 10:06,第七教学楼[进门],0,禁止通过-没有权限
1331569,20435898,2019/4/1 0:00,飞凤轩[进门],1,允许通过
1331901,18718426,2019/4/1 0:00,第七教学楼[进门],1,允许通过
1331570,3414186,2019/4/1 0:00,飞凤轩[进门],1,允许通过
1331030,11917771,2019/4/1 0:00,第六教学楼[进门],1,允许通过
1331571,7725856,2019/4/1 10:09,飞凤轩[进门],1,允许通过
1331572,3414186,2019/4/1 0:00,飞凤轩[出门],1,允许通过
1331573,8241360,2019/4/1 0:00,飞凤轩[进门],1,允许通过
1331031,24357387,2019/4/1 10:11,第六教学楼[进门],1,允许通过
1331574,3414186,2019/4/1 0:00,飞凤轩[进门],1,允许通过
1331032,19226682,2019/4/1 0:00,第六教学楼[出门],1,允许通过
1331575,20209594,2019/4/1 10:12,飞凤轩[出门],1,允许通过
1331033,19353498,2019/4/1 10:14,第六教学楼[出门],1,允许通过
1331034,4834324,2019/4/1 10:14,第六教学楼[出门],1,允许通过
1331576,12710194,2019/4/1 10:14,飞凤轩[出门],1,允许通过
1331577,18009232,2019/4/1 10:16,飞凤轩[进门],1,允许通过
1331902,16860615,2019/4/1 10:16,第七教学楼[进门],1,允许通过
1331903,13920155,2019/4/1 10:16,第七教学楼[进门],1,允许通过
1331035,18762746,2019/4/1 10:16,第六教学楼[进门],1,允许通过
1331578,21011911,2019/4/1 10:17,飞凤轩[出门],1,允许通过
1331036,20556109,2019/4/1 10:17,第六教学楼[出门],1,允许通过
1331579,21162634,2019/4/1 10:17,飞凤轩[出门],1,允许通过
1331580,21162634,2019/4/1 10:19,飞凤轩[进门],1,允许通过
1331904,18718426,2019/4/1 10:19,第七教学楼[出门],1,允许通过
1331037,19512826,2019/4/1 10:19,第六教学楼[出门],1,允许通过
1331582,23020896,2019/4/1 10:20,飞凤轩[出门],1,允许通过
1331581,23020896,2019/4/1 10:20,飞凤轩[出门],1,允许通过
1331583,10122827,2019/4/1 10:21,飞凤轩[出门],1,允许通过
1331584,21317373,2019/4/1 10:21,飞凤轩[进门],1,允许通过
1331585,21317373,2019/4/1 10:22,飞凤轩[出门],1,允许通过
1331038,22059876,2019/4/1 10:22,第六教学楼[出门],1,允许通过
1331586,17162410,2019/4/1 10:23,飞凤轩[出门],1,允许通过
1331905,8645162,2019/4/1 10:23,第七教学楼[进门],0,禁止通过-没有权限
1331039,20035191,2019/4/1 10:24,第六教学楼[进门],1,允许通过
1331906,16804357,2019/4/1 10:25,第七教学楼[出门],1,允许通过
1331587,8510898,2019/4/1 10:25,飞凤轩[进门],1,允许通过
1331588,17260261,2019/4/1 10:25,飞凤轩[出门],1,允许通过
1331040,5310804,2019/4/1 10:26,第六教学楼[出门],1,允许通过
1331907,4217424,2019/4/1 10:26,第七教学楼[出门],1,允许通过
1331819,3744132,2019/4/1 10:28,青鸾苑[出门],1,允许通过
1331041,5310804,2019/4/1 10:28,第六教学楼[进门],1,允许通过
1331820,5761188,2019/4/1 10:28,青鸾苑[进门],1,允许通过
1331589,16919477,2019/4/1 10:28,飞凤轩[进门],1,允许通过
1331042,24126591,2019/4/1 10:28,第六教学楼[进门],1,允许通过
1331043,24126591,2019/4/1 10:29,第六教学楼[进门],1,允许通过
1331044,4400443,2019/4/1 10:29,第六教学楼[出门],1,允许通过
1331045,4400443,2019/4/1 10:31,第六教学楼[进门],1,允许通过
1331590,19803856,2019/4/1 10:31,飞凤轩[出门],1,允许通过
1331591,16801184,2019/4/1 10:33,飞凤轩[出门],1,允许通过
1331592,11118788,2019/4/1 10:34,飞凤轩[出门],1,允许通过
1331593,18708567,2019/4/1 10:35,飞凤轩[出门],1,允许通过
1331594,16137467,2019/4/1 10:36,飞凤轩[出门],1,允许通过
1331821,20554055,2019/4/1 10:37,青鸾苑[出门],1,允许通过
1331595,6936474,2019/4/1 10:37,飞凤轩[出门],1,允许通过
1331596,11118788,2019/4/1 10:39,飞凤轩[进门],1,允许通过
1331597,6936474,2019/4/1 10:40,飞凤轩[进门],1,允许通过
1331598,1046214,2019/4/1 10:45,飞凤轩[出门],1,允许通过
1331599,1046214,2019/4/1 10:50,飞凤轩[进门],1,允许通过
1331600,22239680,2019/4/1 10:51,飞凤轩[出门],1,允许通过
1331601,10052224,2019/4/1 10:51,飞凤轩[出门],1,允许通过
1331822,20940628,2019/4/1 10:52,青鸾苑[出门],1,允许通过
1331823,20940628,2019/4/1 10:52,青鸾苑[进门],1,允许通过
1331602,24342411,2019/4/1 10:52,飞凤轩[出门],1,允许通过
1331603,16801184,2019/4/1 10:56,飞凤轩[进门],1,允许通过
1331824,250086,2019/4/1 10:57,青鸾苑[进门],1,允许通过
1331604,23938094,2019/4/1 10:57,飞凤轩[进门],1,允许通过
1331605,22239680,2019/4/1 10:58,飞凤轩[出门],1,允许通过
1331606,16907301,2019/4/1 11:00,飞凤轩[出门],1,允许通过
1331607,20664346,2019/4/1 0:00,飞凤轩[进门],1,允许通过
1331608,8752162,2019/4/1 11:02,飞凤轩[进门],1,允许通过
1331609,23938094,2019/4/1 0:00,飞凤轩[出门],1,允许通过
1331825,17840453,2019/4/1 11:04,青鸾苑[出门],1,允许通过
1331610,13825344,2019/4/1 11:05,飞凤轩[进门],1,允许通过
1331611,19755962,2019/4/1 0:00,飞凤轩[出门],1,允许通过
1331612,8510898,2019/4/1 11:08,飞凤轩[出门],1,允许通过
1331613,19741959,2019/4/1 11:09,飞凤轩[出门],1,允许通过
1331614,17260359,2019/4/1 11:10,飞凤轩[出门],1,允许通过
1331615,18425274,2019/4/1 11:11,飞凤轩[出门],1,允许通过
1331616,17260359,2019/4/1 0:00,飞凤轩[出门],1,允许通过
1331617,25421531,2019/4/1 0:00,飞凤轩[出门],1,允许通过
1331618,10119370,2019/4/1 11:12,飞凤轩[出门],1,允许通过
1331619,16907301,2019/4/1 11:13,飞凤轩[进门],1,允许通过
1331620,19348442,2019/4/1 11:14,飞凤轩[出门],1,允许通过
1331621,18433514,2019/4/1 11:14,飞凤轩[出门],1,允许通过
1331622,21701296,2019/4/1 11:15,飞凤轩[进门],1,允许通过
1331826,1116726,2019/4/1 11:15,青鸾苑[出门],1,允许通过
1331827,6105532,2019/4/1 11:16,青鸾苑[出门],1,允许通过
1331623,20107578,2019/4/1 11:16,飞凤轩[出门],1,允许通过
1331624,18009232,2019/4/1 11:16,飞凤轩[出门],1,允许通过
1331625,23925616,2019/4/1 11:16,飞凤轩[出门],1,允许通过
1331626,5013876,2019/4/1 11:18,飞凤轩[出门],1,允许通过
1331627,12758251,2019/4/1 11:18,飞凤轩[进门],1,允许通过
1331628,1310144,2019/4/1 11:18,飞凤轩[进门],1,允许通过
1331629,13457482,2019/4/1 11:19,飞凤轩[进门],1,允许通过
1331630,19050058,2019/4/1 11:19,飞凤轩[出门],1,允许通过
1331631,837238,2019/4/1 11:19,飞凤轩[进门],1,允许通过
1331828,15962388,2019/4/1 11:27,青鸾苑[出门],1,允许通过
1331829,15962388,2019/4/1 11:31,青鸾苑[进门],1,允许通过
1331830,16138359,2019/4/1 11:50,青鸾苑[出门],1,允许通过
1331831,21844756,2019/4/1 11:53,青鸾苑[出门],1,允许通过
1331832,16138359,2019/4/1 11:58,青鸾苑[进门],1,允许通过
1331833,3550087,2019/4/1 12:00,青鸾苑[进门],1,允许通过
1331834,17844327,2019/4/1 12:09,青鸾苑[出门],1,允许通过
1331835,250086,2019/4/1 0:00,青鸾苑[出门],1,允许通过
1331836,20517703,2019/4/1 12:12,青鸾苑[进门],1,允许通过
1331837,3331636,2019/4/1 12:16,青鸾苑[出门],1,允许通过
1331838,16139015,2019/4/1 12:16,青鸾苑[进门],1,允许通过
1331839,16138359,2019/4/1 12:21,青鸾苑[出门],1,允许通过
1331840,16139015,2019/4/1 12:22,青鸾苑[出门],1,允许通过
1331632,17923877,2019/4/1 0:00,飞凤轩[进门],1,允许通过
1331633,600342,2019/4/1 13:09,飞凤轩[出门],1,允许通过
1331634,20448922,2019/4/1 13:10,飞凤轩[进门],1,允许通过
1331635,9427392,2019/4/1 13:11,飞凤轩[出门],1,允许通过
1331636,13152836,2019/4/1 13:11,飞凤轩[进门],1,允许通过
1331637,12534706,2019/4/1 13:13,飞凤轩[出门],1,允许通过
1331638,8643664,2019/4/1 13:15,飞凤轩[出门],1,允许通过
1331639,19212282,2019/4/1 13:15,飞凤轩[出门],1,允许通过
1331640,21355962,2019/4/1 13:17,飞凤轩[进门],1,允许通过
1331641,5351095,2019/4/1 13:17,飞凤轩[出门],1,允许通过
1331642,17163127,2019/4/1 13:19,飞凤轩[出门],1,允许通过
1331643,24537520,2019/4/1 13:20,飞凤轩[进门],1,允许通过
1331644,19117354,2019/4/1 13:23,飞凤轩[出门],1,允许通过
1331645,17715349,2019/4/1 13:24,飞凤轩[进门],1,允许通过
1331646,22058741,2019/4/1 13:25,飞凤轩[出门],1,允许通过
1331647,20214458,2019/4/1 13:25,飞凤轩[进门],1,允许通过
1331648,13947008,2019/4/1 13:27,飞凤轩[出门],1,允许通过
1331649,20705402,2019/4/1 13:28,飞凤轩[进门],1,允许通过
1331650,19260906,2019/4/1 13:29,飞凤轩[进门],1,允许通过
1331651,18426266,2019/4/1 13:29,飞凤轩[进门],1,允许通过
1331652,12625856,2019/4/1 13:31,飞凤轩[出门],1,允许通过
1331653,6813840,2019/4/1 13:31,飞凤轩[出门],1,允许通过
1331654,6813840,2019/4/1 13:31,飞凤轩[出门],1,允许通过
1331655,24342411,2019/4/1 13:32,飞凤轩[进门],1,允许通过
1331656,19617370,2019/4/1 13:33,飞凤轩[进门],1,允许通过
1330869,15861312,2019/4/1 13:34,第五教学楼[进门],1,允许通过
1331657,13947008,2019/4/1 13:35,飞凤轩[进门],1,允许通过
1331658,19854746,2019/4/1 13:37,飞凤轩[出门],1,允许通过
1331659,461142,2019/4/1 13:37,飞凤轩[出门],1,允许通过
1331660,609286,2019/4/1 13:38,飞凤轩[进门],1,允许通过
1330870,13804112,2019/4/1 13:38,第五教学楼[出门],1,允许通过
1331661,15806644,2019/4/1 13:40,飞凤轩[出门],1,允许通过
1330871,16149716,2019/4/1 13:40,第五教学楼[进门],1,允许通过
1330873,16149716,2019/4/1 13:40,第五教学楼[进门],1,允许通过
1330872,16149716,2019/4/1 13:40,第五教学楼[进门],1,允许通过
1331662,20525802,2019/4/1 13:41,飞凤轩[进门],1,允许通过
1331663,17106069,2019/4/1 13:42,飞凤轩[进门],1,允许通过
1331664,19956039,2019/4/1 13:44,飞凤轩[进门],1,允许通过
1331665,21241482,2019/4/1 13:44,飞凤轩[进门],1,允许通过
1331666,4439618,2019/4/1 13:46,飞凤轩[出门],1,允许通过
1331667,22058741,2019/4/1 13:47,飞凤轩[进门],1,允许通过
1331668,37888,2019/4/1 13:49,飞凤轩[进门],1,允许通过
1331669,17110565,2019/4/1 13:52,飞凤轩[进门],1,允许通过
1331670,8752162,2019/4/1 13:52,飞凤轩[出门],1,允许通过
1331671,20317424,2019/4/1 13:53,飞凤轩[进门],1,允许通过
1330874,19948800,2019/4/1 13:57,第五教学楼[出门],1,允许通过
1331841,5635844,2019/4/1 0:00,青鸾苑[进门],1,允许通过
1330875,14743008,2019/4/1 0:00,第五教学楼[出门],1,允许通过
1331842,17840453,2019/4/1 14:11,青鸾苑[出门],1,允许通过
1331843,6139588,2019/4/1 14:13,青鸾苑[出门],1,允许通过
1330876,12043264,2019/4/1 14:18,第五教学楼[进门],1,允许通过
1331844,17840453,2019/4/1 14:20,青鸾苑[进门],1,允许通过
1331845,21715812,2019/4/1 14:24,青鸾苑[进门],1,允许通过
1331846,20506775,2019/4/1 14:27,青鸾苑[出门],1,允许通过
1330877,19762970,2019/4/1 14:31,第五教学楼[进门],1,允许通过
1331672,6936474,2019/4/1 14:34,飞凤轩[出门],1,允许通过
1331046,4400443,2019/4/1 14:34,第六教学楼[出门],1,允许通过
1331673,6936474,2019/4/1 14:35,飞凤轩[出门],1,允许通过
1331047,4400443,2019/4/1 14:35,第六教学楼[进门],1,允许通过
1331674,923174,2019/4/1 14:36,飞凤轩[出门],1,允许通过
1331675,1632027,2019/4/1 14:36,飞凤轩[出门],1,允许通过
1331676,19262730,2019/4/1 14:37,飞凤轩[进门],1,允许通过
1331677,21701296,2019/4/1 14:37,飞凤轩[出门],1,允许通过
1331847,19463428,2019/4/1 14:38,青鸾苑[出门],1,允许通过
1331678,555526,2019/4/1 14:38,飞凤轩[进门],1,允许通过
1331679,14444178,2019/4/1 14:39,飞凤轩[出门],1,允许通过
1331848,17810983,2019/4/1 14:39,青鸾苑[出门],1,允许通过
1331849,16815063,2019/4/1 14:40,青鸾苑[出门],1,允许通过
1331048,20619194,2019/4/1 14:41,第六教学楼[出门],1,允许通过
1331680,1032256,2019/4/1 14:43,飞凤轩[出门],1,允许通过
1331681,923174,2019/4/1 14:43,飞凤轩[进门],1,允许通过
1331682,24000955,2019/4/1 14:43,飞凤轩[出门],1,允许通过
1331049,4049147,2019/4/1 14:44,第六教学楼[进门],1,允许通过
1331683,9249909,2019/4/1 14:45,飞凤轩[出门],1,允许通过
1331684,11936011,2019/4/1 14:46,飞凤轩[进门],1,允许通过
1331850,20704951,2019/4/1 14:47,青鸾苑[进门],1,允许通过
1331050,20162330,2019/4/1 14:48,第六教学楼[出门],1,允许通过
1331851,20663850,2019/4/1 14:50,青鸾苑[出门],1,允许通过
1331051,21057370,2019/4/1 14:50,第六教学楼[出门],1,允许通过
1331852,20517703,2019/4/1 14:51,青鸾苑[出门],1,允许通过
1331685,4035403,2019/4/1 14:52,飞凤轩[进门],1,允许通过
1331686,17431344,2019/4/1 14:52,飞凤轩[进门],1,允许通过
1331687,14061058,2019/4/1 14:54,飞凤轩[进门],1,允许通过
1331688,342646,2019/4/1 14:55,飞凤轩[出门],1,允许通过
1331689,6936474,2019/4/1 14:58,飞凤轩[进门],1,允许通过
1331690,21357514,2019/4/1 14:59,飞凤轩[进门],1,允许通过
1331052,24337781,2019/4/1 15:01,第六教学楼[出门],0,禁止通过-没有权限
1331053,20923562,2019/4/1 15:01,第六教学楼[出门],1,允许通过
1331691,609286,2019/4/1 0:00,飞凤轩[进门],1,允许通过
1331853,20846551,2019/4/1 15:03,青鸾苑[出门],1,允许通过
1331692,1210246,2019/4/1 0:00,飞凤轩[出门],1,允许通过
1331054,21031498,2019/4/1 15:06,第六教学楼[出门],1,允许通过
1331693,820752,2019/4/1 0:00,飞凤轩[出门],1,允许通过
1331854,5026055,2019/4/1 15:07,青鸾苑[出门],1,允许通过
1331055,317606,2019/4/1 0:00,第六教学楼[进门],1,允许通过
1331855,6310108,2019/4/1 15:08,青鸾苑[出门],1,允许通过
1331056,19062082,2019/4/1 0:00,第六教学楼[出门],0,禁止通过-没有权限
1331058,19062082,2019/4/1 0:00,第六教学楼[出门],0,禁止通过-没有权限
1331057,19062082,2019/4/1 0:00,第六教学楼[出门],0,禁止通过-没有权限
1331059,19062082,2019/4/1 0:00,第六教学楼[出门],0,禁止通过-没有权限
1331060,19062082,2019/4/1 15:09,第六教学楼[出门],0,禁止通过-没有权限
1331062,19062082,2019/4/1 15:09,第六教学楼[出门],0,禁止通过-没有权限
1331061,19062082,2019/4/1 15:09,第六教学楼[出门],0,禁止通过-没有权限
1331694,817606,2019/4/1 15:10,飞凤轩[出门],1,允许通过
1331695,25050114,2019/4/1 0:00,飞凤轩[出门],1,允许通过
1331063,8140139,2019/4/1 0:00,第六教学楼[进门],1,允许通过
1331856,16127392,2019/4/1 0:00,青鸾苑[出门],1,允许通过
1331064,24634432,2019/4/1 15:13,第六教学楼[进门],1,允许通过
1331696,23959136,2019/4/1 15:13,飞凤轩[进门],1,允许通过
1331857,6310108,2019/4/1 15:14,青鸾苑[进门],1,允许通过
1331697,20753738,2019/4/1 15:17,飞凤轩[出门],1,允许通过
1331698,10119370,2019/4/1 15:20,飞凤轩[进门],1,允许通过
1331699,21317418,2019/4/1 15:22,飞凤轩[出门],1,允许通过
1331700,21317418,2019/4/1 15:22,飞凤轩[出门],1,允许通过
1330878,19353498,2019/4/1 15:26,第五教学楼[进门],1,允许通过
1331065,20442666,2019/4/1 15:27,第六教学楼[出门],1,允许通过
1331066,1621931,2019/4/1 15:28,第六教学楼[出门],1,允许通过
1331067,20353498,2019/4/1 15:30,第六教学楼[出门],1,允许通过
1331701,10108130,2019/4/1 15:30,飞凤轩[出门],1,允许通过
1331702,21724138,2019/4/1 15:31,飞凤轩[进门],1,允许通过
1331703,6310108,2019/4/1 15:32,飞凤轩[进门],1,允许通过
1331704,14110010,2019/4/1 15:33,飞凤轩[出门],1,允许通过
1331069,21031498,2019/4/1 15:33,第六教学楼[进门],1,允许通过
1331068,21031498,2019/4/1 15:33,第六教学楼[进门],1,允许通过
1331705,651654,2019/4/1 15:34,飞凤轩[进门],1,允许通过
1331070,20162330,2019/4/1 15:34,第六教学楼[进门],1,允许通过
1331706,13929133,2019/4/1 15:35,飞凤轩[出门],1,允许通过
1331071,24961634,2019/4/1 15:35,第六教学楼[出门],1,允许通过
1331707,19834938,2019/4/1 15:36,飞凤轩[进门],1,允许通过
1331708,21151626,2019/4/1 15:36,飞凤轩[进门],1,允许通过
1331709,17349141,2019/4/1 15:38,飞凤轩[进门],1,允许通过
1331710,20426938,2019/4/1 15:39,飞凤轩[进门],1,允许通过
1331072,14728416,2019/4/1 15:40,第六教学楼[出门],1,允许通过
1331711,18629328,2019/4/1 15:40,飞凤轩[出门],1,允许通过
1331073,14728416,2019/4/1 15:41,第六教学楼[进门],1,允许通过
1331712,923174,2019/4/1 15:41,飞凤轩[出门],1,允许通过
1331713,17516213,2019/4/1 15:42,飞凤轩[出门],1,允许通过
1331858,5223428,2019/4/1 15:43,青鸾苑[出门],1,允许通过
1331714,17313383,2019/4/1 15:44,飞凤轩[出门],1,允许通过
1331715,13947008,2019/4/1 15:44,飞凤轩[出门],1,允许通过
1331074,14728416,2019/4/1 15:45,第六教学楼[出门],1,允许通过
1331075,19512826,2019/4/1 15:45,第六教学楼[出门],1,允许通过
1331076,19512826,2019/4/1 15:46,第六教学楼[进门],1,允许通过
1331716,15647291,2019/4/1 15:47,飞凤轩[出门],1,允许通过
1331717,21110138,2019/4/1 15:47,飞凤轩[出门],1,允许通过
1331077,20556109,2019/4/1 15:47,第六教学楼[进门],1,允许通过
1331718,20348506,2019/4/1 15:47,飞凤轩[出门],1,允许通过
1331719,18526106,2019/4/1 15:49,飞凤轩[出门],1,允许通过
1331078,4400443,2019/4/1 15:50,第六教学楼[出门],1,允许通过
1331720,21357514,2019/4/1 15:51,飞凤轩[出门],1,允许通过
1331079,20162330,2019/4/1 15:51,第六教学楼[出门],1,允许通过
1331080,14728416,2019/4/1 15:52,第六教学楼[进门],1,允许通过
1331721,13441728,2019/4/1 15:53,飞凤轩[出门],1,允许通过
1331722,18526106,2019/4/1 15:54,飞凤轩[进门],1,允许通过
1331723,15801451,2019/4/1 15:55,飞凤轩[出门],1,允许通过
